date,hour,da_price,imbalance_price,imbalance_mwh
2024-01-25,20,120.0,161.35,-186.72899999999998
2024-01-25,21,106.13,170.222,-413.672
2024-01-25,22,99.89,208.233,-247.834
2024-01-25,23,96.82,162.216,-59.28799999999998
2024-01-25,24,95.68,138.279,-54.00199999999998
2024-01-26,1,93.8,139.374,-215.348
2024-01-26,2,88.89,132.352,-299.281
2024-01-26,3,85.8,134.246,-288.956
2024-01-26,4,83.0,126.254,-401.81600000000003
2024-01-26,5,85.0,129.282,-343.84999999999997
2024-01-26,6,90.01,134.196,-434.34
2024-01-26,7,99.3,160.783,-210.989
2024-01-26,8,120.05,184.192,-543.314
2024-01-26,9,135.0,184.576,-1014.143
2024-01-26,10,120.05,177.703,-745.459
2024-01-26,11,100.31,174.702,-222.438
2024-01-26,12,96.87346,164.359,-245.964
2024-01-26,13,86.44,148.679,-486.921
2024-01-26,14,87.52317,137.535,-1151.2359999999999
2024-01-26,15,95.01,138.008,-1100.952
2024-01-26,16,101.6558,155.153,-443.823
2024-01-26,17,117.45,177.405,-552.7950000000001
2024-01-26,18,128.0,182.071,-867.882
2024-01-26,19,119.99,185.21,-674.241
2024-01-26,20,115.0,179.213,-625.3560000000001
2024-01-26,21,101.24552,178.743,-275.8539999999999
2024-01-26,22,98.57,161.735,-237.392
2024-01-26,23,95.48,168.487,-361.40700000000004
2024-01-26,24,94.05,137.598,-175.20800000000003
2024-01-27,1,97.29,138.003,-103.264
2024-01-27,2,93.27,130.191,-352.54299999999995
2024-01-27,3,90.46,104.76,-136.413
2024-01-27,4,86.44,102.791,-156.21
2024-01-27,5,85.7,124.755,-287.982
2024-01-27,6,86.44,127.23,-302.574
2024-01-27,7,95.21,130.718,-246.28000000000003
2024-01-27,8,104.94,153.489,-178.17400000000004
2024-01-27,9,114.2,160.625,-340.53200000000004
2024-01-27,10,104.23,157.116,-345.408
2024-01-27,11,95.0,144.322,-66.87200000000001
2024-01-27,12,85.0,22.139,215.181
2024-01-27,13,70.57,-4.144,238.743
2024-01-27,14,70.19,138.99,-108.00699999999999
2024-01-27,15,71.95,124.967,-9.382999999999996
2024-01-27,16,78.34,1.983,22.648000000000025
2024-01-27,17,96.33,134.964,-85.64499999999998
2024-01-27,18,101.94,168.614,-310.158
2024-01-27,19,105.78,175.938,-382.577
2024-01-27,20,105.33,179.392,-72.184
2024-01-27,21,98.61,13.557,103.941
2024-01-27,22,97.29,32.489,112.60100000000001
2024-01-27,23,90.78,141.879,-43.607
2024-01-27,24,84.0,126.598,-162.47400000000002
2024-01-28,1,75.11,141.791,-168.171
2024-01-28,2,73.27,140.319,-209.573
2024-01-28,3,70.46,193.985,-4.765000000000001
2024-01-28,4,66.44,3.148,24.498
2024-01-28,5,61.93,1.706,25.253
2024-01-28,6,61.82058,142.874,-12.279000000000003
2024-01-28,7,70.4,27.47,41.86
2024-01-28,8,75.19,155.499,-44.277
2024-01-28,9,90.0,155.183,-4.707999999999998
2024-01-28,10,89.37,137.63,-100.407
2024-01-28,11,65.0,129.485,-355.947
2024-01-28,12,49.99,163.227,-136.463
2024-01-28,13,50.0,150.444,-337.04499999999996
2024-01-28,14,48.33318,126.676,-45.318000000000005
2024-01-28,15,67.08,5.512,329.55999999999995
2024-01-28,16,77.30454,14.016,104.274
2024-01-28,17,88.28622,1.097,111.93700000000001
2024-01-28,18,98.35821,157.717,-361.59799999999996
2024-01-28,19,100.0,173.085,-585.0360000000001
2024-01-28,20,100.56,157.747,-337.50000000000006
2024-01-28,21,97.44,192.531,-329.921
2024-01-28,22,97.0,165.182,-328.003
2024-01-28,23,90.93,167.082,-277.546
2024-01-28,24,75.11,-19.08,59.230000000000004
2024-01-29,1,75.11,29.31,133.652
2024-01-29,2,68.11,33.635,91.07499999999999
2024-01-29,3,70.46,138.489,-57.001
2024-01-29,4,66.44,154.5,-144.11599999999999
2024-01-29,5,62.77,130.552,-208.59300000000002
2024-01-29,6,78.8,177.998,-172.863
2024-01-29,7,96.78,189.148,-472.93
2024-01-29,8,103.14,174.796,-789.822
2024-01-29,9,126.2,148.838,-639.1850000000001
2024-01-29,10,105.0,153.307,-189.83799999999997
2024-01-29,11,98.61,53.241,163.385
2024-01-29,12,95.96789,69.356,49.0
2024-01-29,13,90.11,-419.444,228.202
2024-01-29,14,90.5,-1188.196,328.886
2024-01-29,15,96.0,6.714,475.147
2024-01-29,16,100.42531,73.785,104.89900000000003
2024-01-29,17,109.78,196.69,-242.48299999999998
2024-01-29,18,126.3,193.355,-399.788
2024-01-29,19,120.69,176.58,-246.297
2024-01-29,20,113.28,161.195,-283.158
2024-01-29,21,101.0,163.686,-431.57500000000005
2024-01-29,22,99.0,159.326,-210.345
2024-01-29,23,96.21,133.334,-203.834
2024-01-29,24,92.52,137.022,-131.371
2024-01-30,1,84.7,62.976,149.579
2024-01-30,2,83.03,131.444,-15.152999999999999
2024-01-30,3,78.34,131.765,-136.011
2024-01-30,4,79.91,131.715,-229.88
2024-01-30,5,83.03,134.121,-106.912
2024-01-30,6,83.78,141.078,-7.993000000000009
2024-01-30,7,97.8,155.301,-289.86600000000004
2024-01-30,8,107.61,169.875,-446.913
2024-01-30,9,127.01,329.563,-73.05
2024-01-30,10,110.16,82.093,100.63900000000001
2024-01-30,11,100.0,153.323,-73.281
2024-01-30,12,95.5,79.36,107.12
2024-01-30,13,84.0,107.108,-249.869
2024-01-30,14,84.0,133.441,-168.214
2024-01-30,15,94.52,64.364,6.763000000000005
2024-01-30,16,100.0,75.254,223.08400000000003
2024-01-30,17,110.0,187.857,-71.686
2024-01-30,18,124.34,169.58,-288.688
2024-01-30,19,123.69,175.872,-466.667
2024-01-30,20,118.14,173.625,-278.382
2024-01-30,21,108.14343,169.309,-372.93100000000004
2024-01-30,22,102.02,201.315,-456.987
2024-01-30,23,98.0,145.457,-371.954
2024-01-30,24,96.78,137.483,-174.273
2024-01-31,1,95.2,42.238,43.381
2024-01-31,2,95.2,27.457,11.951999999999998
2024-01-31,3,85.52,129.402,-102.197
2024-01-31,4,89.81,39.894,39.553
2024-01-31,5,91.03,65.398,41.313
2024-01-31,6,95.13,135.938,-127.77
2024-01-31,7,103.37,143.536,-217.91800000000003
2024-01-31,8,111.76,172.146,-290.751
2024-01-31,9,123.39974,176.958,-238.13000000000002
2024-01-31,10,115.63,78.729,161.76500000000001
2024-01-31,11,99.38,17.121,511.01
2024-01-31,12,94.73,67.502,430.091
2024-01-31,13,80.5,140.273,-319.61699999999996
2024-01-31,14,79.99,120.606,-548.793
2024-01-31,15,89.5,60.215,144.246
2024-01-31,16,97.53,67.841,97.44099999999999
2024-01-31,17,103.58,79.705,90.97199999999998
2024-01-31,18,116.52,32.147,13.364999999999995
2024-01-31,19,115.0,180.004,-604.047
2024-01-31,20,117.15,171.178,-497.9560000000001
2024-01-31,21,105.0,164.907,-237.73
2024-01-31,22,101.37,5.709,48.13499999999999
2024-01-31,23,99.38,37.444,230.25100000000003
2024-01-31,24,96.2,7.602,398.376
2024-02-01,1,94.0,55.586,123.253
2024-02-01,2,87.32,95.1,-53.869
2024-02-01,3,83.68,91.926,-129.799
2024-02-01,4,79.56,8250.343,-185.83100000000002
2024-02-01,5,83.8,96.788,-80.533
2024-02-01,6,91.8,131.956,-69.404
2024-02-01,7,99.47,139.342,-381.963
2024-02-01,8,107.68107,157.981,-340.557
2024-02-01,9,119.02,151.914,-11.501000000000007
2024-02-01,10,103.18,149.792,-368.481
2024-02-01,11,98.7,138.323,-1018.344
2024-02-01,12,97.28,135.455,-1370.788
2024-02-01,13,94.33,133.539,-1425.5
2024-02-01,14,90.79,129.018,-1170.8319999999999
2024-02-01,15,97.53,131.785,-871.5260000000001
2024-02-01,16,99.02,148.778,-355.431
2024-02-01,17,102.56,84.529,149.198
2024-02-01,18,110.49,176.119,-302.635
2024-02-01,19,119.0,186.398,-284.292
2024-02-01,20,121.0,187.412,-411.552
2024-02-01,21,110.66907,174.949,-214.96699999999996
2024-02-01,22,105.18,61.843,26.376000000000005
2024-02-01,23,99.48,63.024,191.881
2024-02-01,24,98.0,136.795,-21.370999999999995
2024-02-02,1,101.0,74.847,120.66099999999999
2024-02-02,2,100.05,78.85,140.41500000000002
2024-02-02,3,99.82,48.422,313.465
2024-02-02,4,98.9,66.864,224.279
2024-02-02,5,94.52,66.844,361.617
2024-02-02,6,99.82,47.811,208.84299999999996
2024-02-02,7,105.0,10.149,42.923
2024-02-02,8,135.0,73.697,38.20399999999998
2024-02-02,9,150.0,82.827,193.39200000000002
2024-02-02,10,119.19,84.442,630.73
2024-02-02,11,95.44056,80.745,749.6279999999999
2024-02-02,12,92.12043,81.563,360.843
2024-02-02,13,83.5946,52.974,295.33799999999997
2024-02-02,14,83.73474,64.513,322.314
2024-02-02,15,92.6254,69.476,692.67
2024-02-02,16,97.4878,48.135,443.105
2024-02-02,17,106.41,78.307,94.51000000000002
2024-02-02,18,118.59,179.673,-429.541
2024-02-02,19,121.52,182.632,-290.577
2024-02-02,20,120.0,89.051,294.454
2024-02-02,21,109.0,-92.919,156.44799999999998
2024-02-02,22,100.96,79.556,201.726
2024-02-02,23,99.82,84.488,373.105
2024-02-02,24,90.95,-2347.584,39.324999999999974
2024-02-03,1,91.09,128.99,-243.37
2024-02-03,2,88.25,129.38,-280.558
2024-02-03,3,83.0,132.092,-174.374
2024-02-03,4,76.5,139.536,-45.995000000000005
2024-02-03,5,76.5,130.899,-121.52900000000001
2024-02-03,6,78.7,132.542,-145.66899999999998
2024-02-03,7,98.09,136.641,-46.733999999999995
2024-02-03,8,103.17,143.064,-186.478
2024-02-03,9,105.0,152.893,-197.664
2024-02-03,10,100.0,-1824.977,32.912000000000035
2024-02-03,11,94.18,-4139.277,353.46500000000003
2024-02-03,12,75.72,-56.565,537.5039999999999
2024-02-03,13,65.29,3.758,287.198
2024-02-03,14,65.05,0.119,188.60000000000002
2024-02-03,15,59.97,2.739,111.01799999999999
2024-02-03,16,74.0,142.08,-45.974999999999994
2024-02-03,17,97.3,148.341,-79.32300000000001
2024-02-03,18,104.94249,250.21,-261.729
2024-02-03,19,110.84025,186.619,-289.658
2024-02-03,20,111.14426,179.507,-203.618
2024-02-03,21,104.33,128.271,-109.93200000000002
2024-02-03,22,99.34,126.378,-46.91600000000001
2024-02-03,23,94.53,141.052,-19.01600000000002
2024-02-03,24,85.1,131.86,-118.96299999999998
2024-02-04,1,85.85,137.86,-88.56199999999998
2024-02-04,2,85.0,199.026,-303.426
2024-02-04,3,77.13,201.6,-32.987
2024-02-04,4,71.01,199.201,-52.437
2024-02-04,5,70.0,200.686,-46.429
2024-02-04,6,66.36,151.844,-59.474999999999994
2024-02-04,7,77.13,158.638,-129.888
2024-02-04,8,86.15,-4627.162,130.583
2024-02-04,9,95.5,45.492,16.56
2024-02-04,10,84.5,15.787,165.281
2024-02-04,11,60.0,6.698,153.719
2024-02-04,12,48.12,-45.772,376.442
2024-02-04,13,45.0,-24.648,161.484
2024-02-04,14,55.27,-5.425,147.018
2024-02-04,15,67.3,-25.489,40.406
2024-02-04,16,85.0,158.625,-37.93900000000001
2024-02-04,17,97.0,26.28,477.88800000000003
2024-02-04,18,101.68,-2.183,243.42000000000004
2024-02-04,19,105.0,148.444,-105.99300000000001
2024-02-04,20,111.0,69.794,13.719999999999999
2024-02-04,21,107.12,143.15,-132.278
2024-02-04,22,100.0,-2287.39,4.682000000000002
2024-02-04,23,97.15,38.936,64.24
2024-02-04,24,85.0,-2191.477,67.341
2024-02-05,1,80.93,-955.187,289.348
2024-02-05,2,79.7,45.225,290.187
2024-02-05,3,70.27,17.609,131.821
2024-02-05,4,70.3,196.362,-49.254
2024-02-05,5,70.0,-805.678,83.993
2024-02-05,6,74.37,-125.904,13.56800000000004
2024-02-05,7,100.58,186.147,-169.90299999999996
2024-02-05,8,110.0,192.322,-535.827
2024-02-05,9,120.0,-73.682,23.796
2024-02-05,10,104.17409,84.801,220.60199999999998
2024-02-05,11,98.91813,79.856,900.7370000000001
2024-02-05,12,94.51509,53.929,1268.48
2024-02-05,13,86.53889,9.159,1164.888
2024-02-05,14,86.11561,38.849,1168.5269999999998
2024-02-05,15,93.47126,42.752,1500.506
2024-02-05,16,98.23,75.007,1107.6399999999999
2024-02-05,17,105.21,77.329,232.98000000000002
2024-02-05,18,110.57,-71.273,256.277
2024-02-05,19,116.0,68.666,468.538
2024-02-05,20,111.38,52.385,254.732
2024-02-05,21,100.87,210.268,-138.81199999999998
2024-02-05,22,100.0,135.618,-145.691
2024-02-05,23,97.49,129.173,-67.09100000000001
2024-02-05,24,90.0,136.839,-193.89399999999998
2024-02-06,1,83.85,-4.734,37.391000000000005
2024-02-06,2,78.5,22.924,162.539
2024-02-06,3,72.6,27.518,85.15700000000001
2024-02-06,4,72.25,130.473,-81.263
2024-02-06,5,73.08,127.608,-38.419
2024-02-06,6,83.03,-305.778,125.33700000000002
2024-02-06,7,99.36,155.526,-56.76200000000006
2024-02-06,8,107.52,172.234,-471.113
2024-02-06,9,114.93,174.578,-281.418
2024-02-06,10,108.97,175.26,-1042.287
2024-02-06,11,99.35482,164.961,-1107.509
2024-02-06,12,92.74383,146.945,-1102.02
2024-02-06,13,86.29506,163.368,-646.267
2024-02-06,14,82.23109,159.411,-408.754
2024-02-06,15,92.5,140.664,-754.979
2024-02-06,16,98.42,137.227,-221.202
2024-02-06,17,105.0,83.985,152.51
2024-02-06,18,114.42,77.973,148.448
2024-02-06,19,120.0,176.091,-17.790000000000006
2024-02-06,20,117.0,180.662,-460.83600000000007
2024-02-06,21,109.32,184.391,-157.467
2024-02-06,22,101.1,175.492,-171.68999999999994
2024-02-06,23,98.0,162.606,-37.23700000000002
2024-02-06,24,91.72,179.043,-278.80600000000004
2024-02-07,1,90.27,12.102,41.574000000000005
2024-02-07,2,86.25,8.857,93.39699999999999
2024-02-07,3,85.76,36.333,64.631
2024-02-07,4,85.96,37.123,236.43
2024-02-07,5,85.96,63.174,86.452
2024-02-07,6,87.18,75.115,255.333
2024-02-07,7,99.99,34.462,100.60399999999998
2024-02-07,8,120.99037,71.757,121.48799999999997
2024-02-07,9,153.04499,80.788,70.53999999999999
2024-02-07,10,140.63813,172.954,-244.45800000000003
2024-02-07,11,110.67516,190.471,-996.224
2024-02-07,12,100.18412,188.262,-930.531
2024-02-07,13,96.3538,129.976,-100.68
2024-02-07,14,95.15939,115.072,-157.829
2024-02-07,15,97.21476,139.571,-775.1859999999999
2024-02-07,16,99.89746,169.847,-374.058
2024-02-07,17,115.0,168.318,-106.603
2024-02-07,18,131.48,85.849,73.228
2024-02-07,19,140.0,82.903,253.7
2024-02-07,20,131.48,76.341,222.807
2024-02-07,21,117.55,164.225,-16.202999999999975
2024-02-07,22,100.43,78.616,192.752
2024-02-07,23,97.0,79.496,230.07799999999997
2024-02-07,24,96.55,38.327,444.789
2024-02-08,1,77.17,19.361,130.917
2024-02-08,2,73.20403,5.37,205.095
2024-02-08,3,72.1527,57.504,226.641
2024-02-08,4,70.25072,15.101,180.16299999999998
2024-02-08,5,70.81,112.719,-42.23
2024-02-08,6,76.5,19.405,56.396000000000015
2024-02-08,7,96.1,142.857,-415.702
2024-02-08,8,106.82,169.522,-324.037
2024-02-08,9,125.94,164.841,-19.255999999999997
2024-02-08,10,109.61705,73.055,364.832
2024-02-08,11,96.26427,75.946,311.538
2024-02-08,12,89.32555,131.957,-100.768
2024-02-08,13,83.28647,131.155,-245.36099999999996
2024-02-08,14,79.50255,138.736,-202.24200000000002
2024-02-08,15,89.23195,144.259,-108.477
2024-02-08,16,95.34501,135.352,-370.96299999999997
2024-02-08,17,100.0,160.899,-230.937
2024-02-08,18,114.0,167.259,-76.743
2024-02-08,19,127.39,81.322,435.666
2024-02-08,20,120.37,-584.615,155.53300000000002
2024-02-08,21,105.0,65.241,6.367000000000004
2024-02-08,22,98.0,78.531,108.959
2024-02-08,23,94.49,76.472,263.954
2024-02-08,24,83.37,-72.248,208.676
2024-02-09,1,85.27,-4.751,298.60999999999996
2024-02-09,2,75.05,17.601,145.212
2024-02-09,3,73.84,19.358,118.22300000000001
2024-02-09,4,71.59,19.113,277.26
2024-02-09,5,71.73,18.459,238.686
2024-02-09,6,76.73,4.484,391.291
2024-02-09,7,95.76,67.921,45.781000000000006
2024-02-09,8,101.0,154.55,-236.247
2024-02-09,9,109.2,163.78,-383.382
2024-02-09,10,102.52,168.88,-687.1659999999999
2024-02-09,11,97.38932,175.548,-847.3620000000001
2024-02-09,12,91.54425,175.728,-942.199
2024-02-09,13,88.56153,157.728,-655.671
2024-02-09,14,91.43646,149.358,-856.498
2024-02-09,15,96.73427,162.239,-1154.322
2024-02-09,16,98.0,169.489,-632.871
2024-02-09,17,103.58,177.102,-688.211
2024-02-09,18,101.21,161.121,-628.251
2024-02-09,19,110.11,272.559,-728.078
2024-02-09,20,102.35,162.234,-692.871
2024-02-09,21,98.1,159.693,-159.25500000000005
2024-02-09,22,96.6,191.795,-146.392
2024-02-09,23,86.07,173.966,-217.93299999999996
2024-02-09,24,77.1,147.056,-174.358
2024-02-10,1,91.1,130.653,-338.969
2024-02-10,2,81.9,-20.988,85.188
2024-02-10,3,71.13,15.112,192.897
2024-02-10,4,64.38763,6.061,258.522
2024-02-10,5,64.41364,49.818,34.573
2024-02-10,6,65.81881,43.315,108.54400000000001
2024-02-10,7,78.0,19.012,80.694
2024-02-10,8,95.07,169.249,-51.95099999999999
2024-02-10,9,97.0,165.428,-157.529
2024-02-10,10,96.98,162.885,-394.529
2024-02-10,11,95.19883,168.451,-944.767
2024-02-10,12,85.84,168.15,-1049.998
2024-02-10,13,81.4,158.373,-903.182
2024-02-10,14,70.0,141.233,-741.539
2024-02-10,15,69.53398,141.33,-568.7130000000001
2024-02-10,16,79.9,139.316,-546.421
2024-02-10,17,85.32,139.122,-530.982
2024-02-10,18,95.22,146.376,-762.7940000000001
2024-02-10,19,97.97,154.149,-311.078
2024-02-10,20,99.2,150.837,-468.60200000000003
2024-02-10,21,95.93,142.249,-180.949
2024-02-10,22,90.0,140.954,-121.254
2024-02-10,23,72.2,1.295,131.817
2024-02-10,24,65.29,0.029,29.762000000000008
2024-02-11,1,60.48477,-3.471,236.49
2024-02-11,2,55.65679,26.021,126.24600000000001
2024-02-11,3,52.60093,7.747,148.11900000000003
2024-02-11,4,46.82558,15.006,636.164
2024-02-11,5,43.4016,18.207,504.219
2024-02-11,6,46.12373,1.345,423.28000000000003
2024-02-11,7,49.21814,0.172,274.286
2024-02-11,8,65.0,-103.144,574.191
2024-02-11,9,70.0,-29.602,421.42600000000004
2024-02-11,10,73.84,5.386,457.98300000000006
2024-02-11,11,74.5,0.95,282.755
2024-02-11,12,64.24596,-0.121,104.50300000000001
2024-02-11,13,60.49639,0.368,77.52199999999999
2024-02-11,14,55.23588,0.0,164.50599999999997
2024-02-11,15,56.16633,2.1,341.525
2024-02-11,16,60.74,0.0,735.009
2024-02-11,17,83.91,0.0,577.335
2024-02-11,18,92.18,174.019,-43.736999999999995
2024-02-11,19,95.29,185.105,-140.857
2024-02-11,20,97.4,148.19,-46.665000000000006
2024-02-11,21,95.69,77.771,63.397000000000006
2024-02-11,22,94.61,53.186,160.312
2024-02-11,23,86.0,16.544,158.381
2024-02-11,24,70.0,41.321,101.43699999999998
2024-02-12,1,64.34652,16.502,262.174
2024-02-12,2,61.87346,61.873,191.113
2024-02-12,3,61.00578,9.085,269.324
2024-02-12,4,59.75026,59.75,202.424
2024-02-12,5,59.2127,59.2127,156.005
2024-02-12,6,65.0,65.0,58.98599999999999
2024-02-12,7,94.06,94.06,170.97699999999995
2024-02-12,8,101.76,64.466,456.717
2024-02-12,9,117.76,74.185,336.958
2024-02-12,10,109.49734,83.625,511.2950000000001
2024-02-12,11,101.22,72.723,916.8520000000001
2024-02-12,12,97.40508,74.762,928.3809999999999
2024-02-12,13,93.43,65.468,1112.745
2024-02-12,14,93.43,45.981,870.7859999999998
2024-02-12,15,95.19,52.597,641.174
2024-02-12,16,101.14,69.236,736.96
2024-02-12,17,110.0,76.215,627.0930000000001
2024-02-12,18,112.95,73.128,104.376
2024-02-12,19,117.17,157.168,-154.10500000000002
2024-02-12,20,115.71,161.636,-69.21999999999998
2024-02-12,21,110.0,71.839,458.266
2024-02-12,22,101.24,74.818,285.092
2024-02-12,23,97.0,44.611,107.82
2024-02-12,24,93.43,79.252,96.00000000000001
2024-02-13,1,90.0,136.003,-263.697
2024-02-13,2,84.58,134.744,-276.426
2024-02-13,3,83.0,125.593,-180.511
2024-02-13,4,82.12,131.866,-165.74
2024-02-13,5,84.69,130.0,-154.554
2024-02-13,6,89.0,138.12,-192.334
2024-02-13,7,95.0,167.861,-361.256
2024-02-13,8,100.66,166.361,-693.451
2024-02-13,9,122.8,180.672,-455.88300000000004
2024-02-13,10,102.92,-2.953,311.603
2024-02-13,11,92.94,-10.452,295.266
2024-02-13,12,85.0,73.976,144.35899999999998
2024-02-13,13,65.0,21.903,560.716
2024-02-13,14,63.8,35.707,1084.13
2024-02-13,15,72.65,38.621,1011.29
2024-02-13,16,81.22064,61.743,1012.0780000000001
2024-02-13,17,93.93,43.033,868.813
2024-02-13,18,99.3351,56.793,282.49899999999997
2024-02-13,19,104.46,171.994,-94.21799999999999
2024-02-13,20,98.1288,172.484,-157.712
2024-02-13,21,94.0,168.516,-130.70100000000002
2024-02-13,22,93.43,-70.223,13.777000000000015
2024-02-13,23,85.0,57.598,190.45
2024-02-13,24,76.0,24.198,0.3990000000000009
2024-02-14,1,71.95,25.86,60.074999999999996
2024-02-14,2,64.58,126.701,-48.44600000000001
2024-02-14,3,60.96,126.711,-46.977000000000004
2024-02-14,4,58.9,121.651,-37.355999999999995
2024-02-14,5,58.9,127.07,-201.06199999999998
2024-02-14,6,68.77825,135.863,-207.43200000000002
2024-02-14,7,92.06,156.43,-317.073
2024-02-14,8,102.93,160.249,-296.752
2024-02-14,9,111.81,-785.462,250.658
2024-02-14,10,99.84371,-1755.482,697.141
2024-02-14,11,80.64013,56.963,957.731
2024-02-14,12,63.62543,63.62543,632.725
2024-02-14,13,43.60435,43.60435,555.0120000000001
2024-02-14,14,45.82904,43.861,446.52099999999996
2024-02-14,15,71.82487,31.904,566.529
2024-02-14,16,86.75373,49.564,819.063
2024-02-14,17,103.93,59.47,548.9879999999999
2024-02-14,18,129.34,74.468,662.9390000000001
2024-02-14,19,127.93,79.817,144.15500000000003
2024-02-14,20,128.13,155.814,-306.027
2024-02-14,21,111.0,67.663,165.83299999999997
2024-02-14,22,98.07,61.518,258.193
2024-02-14,23,92.77,65.161,195.21200000000005
2024-02-14,24,92.0,141.526,-91.754
2024-02-15,1,80.6,125.759,-104.842
2024-02-15,2,72.19,127.586,-89.822
2024-02-15,3,70.95,121.61,-111.839
2024-02-15,4,70.95,27.524,100.184
2024-02-15,5,70.95,1.599,94.09899999999999
2024-02-15,6,78.27,5.44,469.64399999999995
2024-02-15,7,91.42,136.503,-37.94499999999999
2024-02-15,8,110.0,159.764,-103.66000000000001
2024-02-15,9,128.02398,73.187,315.807
2024-02-15,10,109.16132,52.34,540.083
2024-02-15,11,91.58,52.437,896.549
2024-02-15,12,85.0,51.087,730.132
2024-02-15,13,72.53,32.197,494.863
2024-02-15,14,75.0,26.695,408.455
2024-02-15,15,83.46,49.467,502.18199999999996
2024-02-15,16,93.40797,67.104,370.75600000000003
2024-02-15,17,98.0,67.506,23.391000000000005
2024-02-15,18,112.85,67.549,176.08100000000002
2024-02-15,19,115.0,163.378,-45.419
2024-02-15,20,118.7,221.337,-205.973
2024-02-15,21,104.08,151.975,-231.356
2024-02-15,22,91.78,136.234,-418.03999999999996
2024-02-15,23,91.28,138.188,-437.417
2024-02-15,24,89.0,133.248,-116.623
2024-02-16,1,87.32,119.242,-424.681
2024-02-16,2,81.62,117.831,-352.732
2024-02-16,3,79.9,105.382,-305.46799999999996
2024-02-16,4,78.32,124.705,-429.43399999999997
2024-02-16,5,78.32,110.391,-150.676
2024-02-16,6,82.86,108.237,-110.002
2024-02-16,7,89.93,144.851,-116.59199999999998
2024-02-16,8,99.07,148.124,-188.172
2024-02-16,9,110.27,151.549,-113.35
2024-02-16,10,97.79,-160.132,271.524
2024-02-16,11,89.21,74.279,281.80600000000004
2024-02-16,12,84.21,72.52,106.971
2024-02-16,13,75.72,20.687,16.25499999999998
2024-02-16,14,75.72,66.088,162.09400000000002
2024-02-16,15,84.21,72.689,367.288
2024-02-16,16,88.99,67.266,8.322999999999993
2024-02-16,17,94.0,139.148,-200.473
2024-02-16,18,101.13,151.455,-324.69399999999996
2024-02-16,19,109.7,152.013,-559.0319999999999
2024-02-16,20,110.0,145.374,-206.05200000000002
2024-02-16,21,97.2,172.575,-108.601
2024-02-16,22,90.36497,54.414,41.43699999999998
2024-02-16,23,90.0,134.311,-41.229
2024-02-16,24,88.88,47.924,37.30400000000003
2024-02-17,1,88.38,126.353,-286.538
2024-02-17,2,88.0,121.219,-123.493
2024-02-17,3,80.2,121.066,-194.04500000000002
2024-02-17,4,75.82,124.028,-160.04500000000002
2024-02-17,5,79.73,125.417,-118.536
2024-02-17,6,80.0,124.753,-73.67599999999999
2024-02-17,7,90.0,133.416,-225.695
2024-02-17,8,102.25,129.304,-160.91899999999998
2024-02-17,9,100.0,59.902,24.012
2024-02-17,10,90.48,144.321,-82.57799999999999
2024-02-17,11,84.0,42.826,160.81300000000002
2024-02-17,12,67.74,19.245,93.851
2024-02-17,13,61.6,12.46,346.182
2024-02-17,14,55.29,2.391,434.462
2024-02-17,15,59.09376,1.465,484.44100000000003
2024-02-17,16,68.0,1.845,185.16299999999998
2024-02-17,17,88.45,140.838,-154.185
2024-02-17,18,102.62,140.518,-344.625
2024-02-17,19,119.7,140.484,-671.925
2024-02-17,20,120.0,148.858,-470.30999999999995
2024-02-17,21,111.97,174.867,-238.32799999999997
2024-02-17,22,100.0,137.729,-345.64300000000003
2024-02-17,23,90.0,135.542,-437.261
2024-02-17,24,88.73,133.901,-398.85900000000004
2024-02-18,1,90.0,138.472,-463.84899999999993
2024-02-18,2,88.48,135.995,-531.5219999999999
2024-02-18,3,85.92,123.438,-313.963
2024-02-18,4,80.2,123.805,-330.76199999999994
2024-02-18,5,77.69,123.719,-393.99700000000007
2024-02-18,6,84.51,125.594,-367.76
2024-02-18,7,86.92,126.588,-459.105
2024-02-18,8,87.17,124.935,-508.12600000000003
2024-02-18,9,86.63,126.841,-295.671
2024-02-18,10,81.0,127.687,-113.01499999999999
2024-02-18,11,70.0,-0.216,71.52100000000002
2024-02-18,12,70.0,150.673,-94.19800000000001
2024-02-18,13,70.0,158.013,-144.061
2024-02-18,14,64.41,2.923,43.52
2024-02-18,15,59.59,141.981,-79.53999999999998
2024-02-18,16,52.56531,132.401,-719.44
2024-02-18,17,80.76,127.785,-674.113
2024-02-18,18,92.0,129.562,-196.083
2024-02-18,19,105.67,144.061,-317.148
2024-02-18,20,113.77,148.709,-261.457
2024-02-18,21,106.25,134.349,-321.62600000000003
2024-02-18,22,96.96,129.463,-429.58399999999995
2024-02-18,23,91.57,127.329,-157.089
2024-02-18,24,88.0,50.828,13.67400000000002
2024-02-19,1,85.0,48.377,78.29899999999999
2024-02-19,2,77.33,17.001,51.474999999999994
2024-02-19,3,70.0,-1.457,38.821
2024-02-19,4,61.86,7.979,19.9
2024-02-19,5,59.5,7.165,13.415000000000006
2024-02-19,6,77.9,202.381,-123.49400000000001
2024-02-19,7,91.0,152.898,-542.5989999999999
2024-02-19,8,98.57,164.808,-573.962
2024-02-19,9,114.56,135.974,-526.472
2024-02-19,10,105.0,134.455,-119.53599999999999
2024-02-19,11,92.57,45.231,560.583
2024-02-19,12,88.88,46.81,1007.46
2024-02-19,13,80.0,50.112,922.047
2024-02-19,14,81.54,60.729,784.798
